25,7,-26.25,62.79
25,6,-27.75,63.65
25,5,-29.25,64.52
25,4,-30.75,65.38
25,3,-32.25,66.25
25,2,-33.75,67.12
25,1,-35.25,67.98
25,0,-36.75,68.85
26,57,47.25,22.08
26,56,45.75,22.95
26,55,44.25,23.81
26,54,42.75,24.68
26,53,41.25,25.55
26,52,39.75,26.41
26,51,38.25,27.28
26,50,36.75,28.14
26,49,35.25,29.01
26,48,33.75,29.88
26,47,32.25,30.74
26,46,30.75,31.61
26,45,29.25,32.47
26,44,27.75,33.34
26,43,26.25,34.21
26,42,24.75,35.07
26,41,23.25,35.94
26,40,21.75,36.80
26,39,20.25,37.67
26,38,18.75,38.54
26,37,17.25,39.40
26,36,15.75,40.27
26,35,14.25,41.13
26,34,12.75,42.00
26,33,11.25,42.87
26,32,9.75,43.73
26,31,8.25,44.60
26,30,6.75,45.46
26,29,5.25,46.33
26,28,3.75,47.20
26,27,2.25,48.06
26,26,0.75,48.93
26,25,-0.75,49.80
26,24,-2.25,50.66
26,23,-3.75,51.53
26,22,-5.25,52.39
26,21,-6.75,53.26
26,20,-8.25,54.13
26,19,-9.75,54.99
26,18,-11.25,55.86
26,17,-12.75,56.72
26,16,-14.25,57.59
26,15,-15.75,58.46
26,14,-17.25,59.32
26,13,-18.75,60.19
26,12,-20.25,61.05
26,11,-21.75,61.92
26,10,-23.25,62.79
26,9,-24.75,63.65
26,8,-26.25,64.52
26,7,-27.75,65.38
26,6,-29.25,66.25
26,5,-30.75,67.12
26,4,-32.25,67.98
26,3,-33.75,68.85
26,2,-35.25,69.71
26,1,-36.75,70.58
26,0,-38.25,71.45
27,59,48.75,22.95
27,58,47.25,23.81
27,57,45.75,24.68
27,56,44.25,25.55
27,55,42.75,26.41
27,54,41.25,27.28
27,53,39.75,28.14
27,52,38.25,29.01
27,51,36.75,29.88
27,50,35.25,30.74
27,49,33.75,31.61
27,48,32.25,32.47
27,47,30.75,33.34
27,46,29.25,34.21
27,45,27.75,35.07
27,44,26.25,35.94
27,43,24.75,36.80
27,42,23.25,37.67
27,41,21.75,38.54
27,40,20.25,39.40
27,39,18.75,40.27
27,38,17.25,41.13
27,37,15.75,42.00
27,36,14.25,42.87
27,35,12.75,43.73
27,34,11.25,44.60
27,33,9.75,45.46
27,32,8.25,46.33
27,31,6.75,47.20
27,30,5.25,48.06
27,29,3.75,48.93
27,28,2.25,49.79
27,27,0.75,50.66
27,26,-0.75,51.53
27,25,-2.25,52.39
27,24,-3.75,53.26
27,23,-5.25,54.13
27,22,-6.75,54.99
27,21,-8.25,55.86
27,20,-9.75,56.72
27,19,-11.25,57.59
27,18,-12.75,58.46
27,17,-14.25,59.32
27,16,-15.75,60.19
27,15,-17.25,61.05
27,14,-18.75,61.92
27,13,-20.25,62.79
27,12,-21.75,63.65
27,11,-23.25,64.52
27,10,-24.75,65.38
27,9,-26.25,66.25
27,8,-27.75,67.12
27,7,-29.25,67.98
27,6,-30.75,68.85
27,5,-32.25,69.71
27,4,-33.75,70.58
27,3,-35.25,71.45
27,2,-36.75,72.31
27,1,-38.25,73.18
27,0,-39.75,74.04
28,61,50.25,23.81
28,60,48.75,24.68
28,59,47.25,25.55
28,58,45.75,26.41
28,57,44.25,27.28
28,56,42.75,28.14
28,55,41.25,29.01
28,54,39.75,29.88
28,53,38.25,30.74
28,52,36.75,31.61
28,51,35.25,32.47
28,50,33.75,33.34
